Epoch,Train acc,Train loss,Test acc,Test loss
61,76.282,0.6668972622250657,72.21,0.8113369798358483
62,76.248,0.6654281935575977,71.66,0.815461701984647
63,76.378,0.6620090799715818,71.96,0.8080303661430939
64,76.554,0.6593542507542368,72.46,0.8078976100004172
65,76.624,0.6610353786469726,72.15,0.8125367013713981
66,76.57,0.6596698678667893,72.55,0.8055934226965602
67,76.59,0.656156455235713,72.0,0.8171186741394333
68,76.71,0.6536407698603237,72.21,0.8065904559968393
69,76.826,0.6551876105463413,72.5,0.8041442813752573
70,76.766,0.65234873598189,72.04,0.8104550182064877
71,76.712,0.6517762683541574,72.5,0.8089021806475483
72,76.766,0.6518029796955226,72.35,0.8091037612927111
73,76.764,0.6522869947163955,72.92,0.799164541160004
74,76.758,0.6485405356225455,72.7,0.8004168234293974
75,76.81,0.6487455520483539,72.76,0.799445832077461
76,76.946,0.64618521806834,72.78,0.8007539412643336
77,76.966,0.6456692217256103,72.37,0.8063495664656917
78,76.852,0.6450650513629475,72.86,0.802889706213263
79,77.096,0.6445055308244417,72.82,0.7999589926079859
80,76.906,0.6462848619426913,72.17,0.8145998444738267
81,76.966,0.6444361320389506,72.03,0.8074971082844312
82,76.95,0.6422433542930867,72.62,0.7989330751986443
83,77.194,0.6422827579176335,72.21,0.806715510314024
84,77.182,0.6387471499497933,72.35,0.7996915692015539
85,77.0,0.6401830903252067,72.71,0.8004560010342658
86,77.176,0.6397559047507508,72.58,0.7977445268932777
87,77.378,0.6367583398318961,72.39,0.8015117056762115
88,76.926,0.6376861179881084,72.47,0.8075460806677613
89,77.356,0.6350595293295048,72.96,0.7915094494819641
90,77.334,0.6365050797724663,72.78,0.7991372958014283
91,77.334,0.6342705079661611,72.49,0.8053118790252299
92,77.302,0.6354640767245037,72.95,0.7966469526290894
93,77.402,0.6334220050545909,72.11,0.8108777901794337
94,77.54,0.6318053345546089,72.69,0.7976950225950796
95,77.614,0.6306352921763955,72.43,0.8008055807668951
96,77.584,0.6297412918656683,72.77,0.7991515858263909
97,77.5,0.6290592983403169,72.94,0.7915802296203903
98,77.516,0.6286651838923354,72.26,0.7941631206983253
99,77.62,0.6276757241514943,72.71,0.7963335740415356
