time               ,W      ,usage_c0             ,usage_c1             ,usage_c2             ,usage_c3             ,usage_c4           ,usage_c5           ,usage_c6           ,usage_c7           ,temp4 ,temp5 ,temp6 ,temp7
1676068108.3493788 ,10.672 ,0.15                 ,0.091                ,0.05                 ,0.14300000000000002  ,0.619              ,0.667              ,0.667              ,0.611              , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068108.5505567 ,10.672 ,0.111                ,0.0                  ,0.1                  ,0.053                ,0.9470000000000001 ,0.95               ,1.0                ,0.95               , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068108.7517557 ,10.672 ,0.158                ,0.0                  ,0.0                  ,0.1                  ,0.7                ,0.7                ,0.8                ,0.684              , 62.0 , 68.0 , 70.0 , 60.0 ,
1676068108.9530847 , 8.97  ,0.055999999999999994 ,0.053                ,0.05                 ,0.05                 ,0.85               ,0.85               ,0.905              ,0.85               , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068109.1542408 , 8.97  ,0.1                  ,0.0                  ,0.05                 ,0.15                 ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.95               , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068109.3554454 , 8.97  ,0.111                ,0.0                  ,0.05                 ,0.05                 ,0.632              ,0.65               ,0.737              ,0.667              , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068109.5566366 , 8.97  ,0.263                ,0.095                ,0.0                  ,0.19                 ,0.85               ,0.9470000000000001 ,0.9                ,0.95               , 67.0 , 72.0 , 75.0 , 64.0 ,
1676068109.7577982 , 8.97  ,0.158                ,0.0                  ,0.095                ,0.053                ,0.8420000000000001 ,0.762              ,0.8                ,0.8                , 66.0 , 69.0 , 71.0 , 62.0 ,
1676068109.9590013 , 8.97  ,0.105                ,0.1                  ,0.0                  ,0.15                 ,0.81               ,0.8420000000000001 ,0.8                ,0.85               , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068110.1601849 ,10.89  ,0.158                ,0.048                ,0.05                 ,0.14300000000000002  ,0.95               ,0.9470000000000001 ,0.9470000000000001 ,1.0                , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068110.361536  ,10.89  ,0.111                ,0.0                  ,0.0                  ,0.1                  ,0.667              ,0.65               ,0.6                ,0.75               , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068110.5627315 ,10.89  ,0.19                 ,0.053                ,0.05                 ,0.105                ,0.9470000000000001 ,1.0                ,0.9470000000000001 ,0.95               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068110.763927  ,10.89  ,0.21100000000000002  ,0.05                 ,0.0                  ,0.14300000000000002  ,0.85               ,0.905              ,0.857              ,0.85               , 65.0 , 71.0 , 72.0 , 62.0 ,
1676068110.9653194 ,11.47  ,0.11800000000000001  ,0.053                ,0.0                  ,0.19                 ,0.682              ,0.762              ,0.762              ,0.7140000000000001 , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068111.1664867 ,11.47  ,0.14300000000000002  ,0.1                  ,0.095                ,0.053                ,0.895              ,0.95               ,0.895              ,0.895              , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068111.3679972 ,11.47  ,0.125                ,0.0                  ,0.0                  ,0.15                 ,0.6                ,0.65               ,0.684              ,0.636              , 62.0 , 68.0 , 71.0 , 60.0 ,
1676068111.569421  ,11.47  ,0.3                  ,0.0                  ,0.0                  ,0.05                 ,0.9520000000000001 ,0.95               ,1.0                ,0.95               , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068111.7708426 ,11.47  ,0.16699999999999998  ,0.0                  ,0.0                  ,0.095                ,0.9520000000000001 ,0.955              ,1.0                ,0.955              , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068111.9722466 , 9.298 ,0.278                ,0.14300000000000002  ,0.0                  ,0.1                  ,0.65               ,0.65               ,0.7390000000000001 ,0.684              , 67.0 , 72.0 , 74.0 , 63.0 ,
1676068112.173686  , 9.298 ,0.19                 ,0.0                  ,0.0                  ,0.0                  ,0.9470000000000001 ,0.95               ,1.0                ,0.9                , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068112.3742392 , 9.298 ,0.263                ,0.0                  ,0.0                  ,0.0                  ,0.7140000000000001 ,0.684              ,0.8420000000000001 ,0.75               , 63.0 , 68.0 , 70.0 , 61.0 ,
1676068112.5746875 , 9.298 ,0.16699999999999998  ,0.0                  ,0.095                ,0.35                 ,0.85               ,0.85               ,0.857              ,0.9                , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068112.775781  , 9.298 ,0.158                ,0.14300000000000002  ,0.048                ,0.095                ,0.9520000000000001 ,0.9520000000000001 ,0.9520000000000001 ,1.0                , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068112.9771445 ,10.096 ,0.111                ,0.15                 ,0.053                ,0.095                ,0.737              ,0.619              ,0.65               ,0.684              , 67.0 , 70.0 , 73.0 , 63.0 ,
1676068113.1782813 ,10.096 ,0.05                 ,0.1                  ,0.0                  ,0.0                  ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068113.3794315 ,10.096 ,0.0                  ,0.053                ,0.0                  ,0.091                ,0.85               ,0.895              ,0.905              ,0.9                , 67.0 , 70.0 , 73.0 , 63.0 ,
1676068113.580637  ,10.096 ,0.15                 ,0.158                ,0.05                 ,0.05                 ,0.7140000000000001 ,0.7140000000000001 ,0.8                ,0.737              , 67.0 , 72.0 , 75.0 , 63.0 ,
1676068113.7820518 ,10.096 ,0.11800000000000001  ,0.053                ,0.0                  ,0.0                  ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068113.9832501 ,11.348 ,0.25                 ,0.105                ,0.05                 ,0.05                 ,0.632              ,0.632              ,0.789              ,0.619              , 65.0 , 69.0 , 72.0 , 62.0 ,
1676068114.1844468 ,11.348 ,0.235                ,0.1                  ,0.05                 ,0.1                  ,0.9520000000000001 ,0.95               ,0.895              ,0.9470000000000001 , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068114.3856642 ,11.348 ,0.158                ,0.15                 ,0.0                  ,0.0                  ,0.9520000000000001 ,0.9520000000000001 ,1.0                ,0.955              , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068114.5868642 ,11.348 ,0.25                 ,0.15                 ,0.05                 ,0.053                ,0.632              ,0.6                ,0.762              ,0.632              , 67.0 , 72.0 , 74.0 , 63.0 ,
1676068114.7880678 ,11.348 ,0.16699999999999998  ,0.15                 ,0.0                  ,0.05                 ,0.905              ,0.95               ,1.0                ,0.95               , 69.0 , 73.0 , 76.0 , 64.0 ,
1676068114.9895513 , 9.806 ,0.263                ,0.105                ,0.0                  ,0.048                ,0.737              ,0.75               ,0.8                ,0.75               , 65.0 , 69.0 , 73.0 , 62.0 ,
1676068115.1907384 , 9.806 ,0.111                ,0.1                  ,0.0                  ,0.053                ,0.8640000000000001 ,0.85               ,0.9440000000000001 ,0.895              , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068115.391864  , 9.806 ,0.158                ,0.105                ,0.0                  ,0.048                ,0.9520000000000001 ,0.9520000000000001 ,0.955              ,1.0                , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068115.5932138 , 9.806 ,0.35                 ,0.053                ,0.05                 ,0.05                 ,0.65               ,0.65               ,0.632              ,0.762              , 66.0 , 70.0 , 73.0 , 63.0 ,
1676068115.7944367 , 9.806 ,0.33299999999999996  ,0.111                ,0.05                 ,0.0                  ,1.0                ,0.9470000000000001 ,0.9                ,0.95               , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068115.9956095 , 9.115 ,0.16699999999999998  ,0.105                ,0.0                  ,0.0                  ,0.905              ,0.87               ,0.857              ,0.857              , 66.0 , 70.0 , 71.0 , 61.0 ,
1676068116.1968057 , 9.115 ,0.105                ,0.19                 ,0.0                  ,0.05                 ,0.8                ,0.81               ,0.7                ,0.7                , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068116.397916  , 9.115 ,0.059000000000000004 ,0.053                ,0.0                  ,0.091                ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068116.5991147 , 9.115 ,0.23800000000000002  ,0.105                ,0.05                 ,0.053                ,0.737              ,0.65               ,0.619              ,0.632              , 66.0 , 69.0 , 72.0 , 62.0 ,
1676068116.8002768 , 9.115 ,0.111                ,0.105                ,0.05                 ,0.048                ,1.0                ,0.9470000000000001 ,0.9470000000000001 ,0.9                , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068117.00158   , 9.55  ,0.16699999999999998  ,0.182                ,0.053                ,0.0                  ,0.905              ,0.9                ,0.9                ,0.905              , 65.0 , 71.0 , 72.0 , 62.0 ,
1676068117.2027721 , 9.55  ,0.1                  ,0.055999999999999994 ,0.0                  ,0.0                  ,0.789              ,0.778              ,0.667              ,0.7                , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068117.4039435 , 9.55  ,0.16699999999999998  ,0.15                 ,0.0                  ,0.0                  ,0.905              ,0.95               ,0.857              ,0.9                , 69.0 , 73.0 , 76.0 , 64.0 ,
1676068117.6053193 , 9.55  ,0.16699999999999998  ,0.2                  ,0.0                  ,0.1                  ,0.7140000000000001 ,0.619              ,0.65               ,0.611              , 64.0 , 68.0 , 70.0 , 60.0 ,
1676068117.8065145 , 9.55  ,0.21100000000000002  ,0.055999999999999994 ,0.0                  ,0.0                  ,0.95               ,0.95               ,1.0                ,0.9520000000000001 , 67.0 , 72.0 , 75.0 , 64.0 ,
1676068118.007669  , 9.84  ,0.21100000000000002  ,0.15                 ,0.048                ,0.0                  ,0.905              ,0.9                ,0.9520000000000001 ,0.9                , 65.0 , 71.0 , 73.0 , 63.0 ,
1676068118.2091875 , 9.84  ,0.055999999999999994 ,0.053                ,0.05                 ,0.095                ,0.632              ,0.65               ,0.7                ,0.7140000000000001 , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068118.4102972 , 9.84  ,0.111                ,0.0                  ,0.136                ,0.0                  ,0.95               ,1.0                ,0.9470000000000001 ,0.9470000000000001 , 68.0 , 74.0 , 75.0 , 64.0 ,
1676068118.6114953 , 9.84  ,0.25                 ,0.1                  ,0.105                ,0.095                ,0.65               ,0.762              ,0.667              ,0.591              , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068118.8126879 , 9.84  ,0.11800000000000001  ,0.105                ,0.053                ,0.05                 ,0.9                ,0.895              ,0.9                ,0.95               , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068119.0138748 , 9.84  ,0.105                ,0.0                  ,0.14300000000000002  ,0.048                ,0.81               ,0.895              ,0.81               ,0.8420000000000001 , 63.0 , 70.0 , 71.0 , 61.0 ,
1676068119.2150562 , 9.229 ,0.21100000000000002  ,0.05                 ,0.15                 ,0.0                  ,0.75               ,0.857              ,0.762              ,0.75               , 67.0 , 72.0 , 73.0 , 63.0 ,
1676068119.416161  , 9.229 ,0.0                  ,0.0                  ,0.095                ,0.048                ,0.95               ,0.9520000000000001 ,0.95               ,0.95               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068119.6175206 , 9.229 ,0.17600000000000002  ,0.095                ,0.105                ,0.136                ,0.6                ,0.7140000000000001 ,0.632              ,0.619              , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068119.8187068 , 9.229 ,0.111                ,0.053                ,0.053                ,0.0                  ,0.95               ,1.0                ,0.95               ,0.9470000000000001 , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068120.0199678 , 9.901 ,0.222                ,0.053                ,0.22699999999999998  ,0.0                  ,0.632              ,0.75               ,0.7140000000000001 ,0.619              , 62.0 , 68.0 , 69.0 , 59.0 ,
1676068120.2212305 , 9.901 ,0.105                ,0.0                  ,0.095                ,0.0                  ,0.905              ,1.0                ,0.9470000000000001 ,0.9520000000000001 , 67.0 , 73.0 , 74.0 , 63.0 ,
1676068120.422407  , 9.901 ,0.45                 ,0.0                  ,0.055999999999999994 ,0.048                ,0.9520000000000001 ,0.95               ,0.9470000000000001 ,0.95               , 69.0 , 74.0 , 75.0 , 64.0 ,
1676068120.6236115 , 9.901 ,0.2                  ,0.0                  ,0.14300000000000002  ,0.1                  ,0.75               ,0.632              ,0.6                ,0.579              , 68.0 , 71.0 , 73.0 , 63.0 ,
1676068120.8248024 , 9.901 ,0.158                ,0.0                  ,0.055999999999999994 ,0.0                  ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.95               , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068121.0260205 , 9.39  ,0.222                ,0.14300000000000002  ,0.105                ,0.095                ,0.75               ,0.636              ,0.619              ,0.682              , 66.0 , 69.0 , 72.0 , 62.0 ,
1676068121.2271354 , 9.39  ,0.05                 ,0.0                  ,0.1                  ,0.0                  ,1.0                ,0.95               ,0.95               ,0.95               , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068121.4282787 , 9.39  ,0.11800000000000001  ,0.0                  ,0.053                ,0.0                  ,0.9470000000000001 ,0.895              ,0.85               ,0.85               , 65.0 , 71.0 , 71.0 , 62.0 ,
1676068121.629694  , 9.39  ,0.21100000000000002  ,0.053                ,0.217                ,0.053                ,0.75               ,0.737              ,0.684              ,0.684              , 68.0 , 72.0 , 74.0 , 63.0 ,
1676068121.8308926 , 9.39  ,0.111                ,0.05                 ,0.053                ,0.0                  ,1.0                ,0.95               ,0.9520000000000001 ,0.95               , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068122.0320885 , 9.431 ,0.222                ,0.1                  ,0.19                 ,0.095                ,0.7                ,0.619              ,0.565              ,0.55               , 65.0 , 68.0 , 70.0 , 61.0 ,
1676068122.2333233 , 9.431 ,0.053                ,0.0                  ,0.14300000000000002  ,0.0                  ,0.9470000000000001 ,1.0                ,0.95               ,0.9470000000000001 , 68.0 , 73.0 , 74.0 , 64.0 ,
1676068122.4344893 , 9.431 ,0.25                 ,0.053                ,0.053                ,0.0                  ,0.9470000000000001 ,1.0                ,0.9470000000000001 ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068122.635689  , 9.431 ,0.21100000000000002  ,0.053                ,0.1                  ,0.14300000000000002  ,0.65               ,0.773              ,0.722              ,0.65               , 68.0 , 72.0 , 74.0 , 63.0 ,
1676068122.8370447 , 9.431 ,0.17600000000000002  ,0.0                  ,0.1                  ,0.0                  ,0.9470000000000001 ,1.0                ,0.9470000000000001 ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068123.0383704 ,10.546 ,0.222                ,0.0                  ,0.053                ,0.0                  ,0.667              ,0.7140000000000001 ,0.682              ,0.65               , 62.0 , 68.0 , 70.0 , 60.0 ,
1676068123.239506  ,10.546 ,0.15                 ,0.05                 ,0.053                ,0.05                 ,0.9                ,0.95               ,1.0                ,0.9470000000000001 , 69.0 , 73.0 , 76.0 , 64.0 ,
1676068123.4406788 ,10.546 ,0.2                  ,0.0                  ,0.14300000000000002  ,0.0                  ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068123.6418703 ,10.546 ,0.35                 ,0.14300000000000002  ,0.105                ,0.053                ,0.667              ,0.727              ,0.7                ,0.684              , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068123.843065  , 9.233 ,0.059000000000000004 ,0.1                  ,0.14300000000000002  ,0.05                 ,0.95               ,0.95               ,0.9520000000000001 ,1.0                , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068124.0441606 , 9.233 ,0.16699999999999998  ,0.05                 ,0.1                  ,0.0                  ,0.75               ,0.75               ,0.75               ,0.8                , 63.0 , 69.0 , 70.0 , 62.0 ,
1676068124.2455568 , 9.233 ,0.19                 ,0.0                  ,0.0                  ,0.14300000000000002  ,0.818              ,0.8420000000000001 ,0.8420000000000001 ,0.8420000000000001 , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068124.446653  , 9.233 ,0.0                  ,0.0                  ,0.048                ,0.1                  ,0.95               ,1.0                ,0.9520000000000001 ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068124.6478548 , 9.233 ,0.16699999999999998  ,0.05                 ,0.053                ,0.1                  ,0.6                ,0.684              ,0.579              ,0.65               , 67.0 , 71.0 , 73.0 , 63.0 ,
1676068124.8493085 , 9.233 ,0.1                  ,0.0                  ,0.048                ,0.1                  ,0.9470000000000001 ,0.95               ,1.0                ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068125.0506134 , 9.447 ,0.25                 ,0.053                ,0.2                  ,0.14300000000000002  ,0.905              ,0.9                ,0.9                ,0.818              , 64.0 , 71.0 , 72.0 , 62.0 ,
1676068125.251795  , 9.447 ,0.055999999999999994 ,0.05                 ,0.0                  ,0.095                ,0.7140000000000001 ,0.667              ,0.684              ,0.727              , 66.0 , 72.0 , 74.0 , 63.0 ,
1676068125.4531524 , 9.447 ,0.21100000000000002  ,0.053                ,0.048                ,0.053                ,0.955              ,1.0                ,0.9520000000000001 ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068125.6543596 , 9.447 ,0.16699999999999998  ,0.053                ,0.1                  ,0.22699999999999998  ,0.6                ,0.727              ,0.7                ,0.667              , 62.0 , 68.0 , 71.0 , 60.0 ,
1676068125.85554   , 9.447 ,0.21100000000000002  ,0.05                 ,0.05                 ,0.053                ,0.9470000000000001 ,1.0                ,0.95               ,0.9470000000000001 , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068126.0566986 , 9.149 ,0.1                  ,0.05                 ,0.0                  ,0.15                 ,0.9520000000000001 ,1.0                ,0.95               ,0.95               , 69.0 , 75.0 , 76.0 , 65.0 ,
1676068126.2579107 , 9.149 ,0.21100000000000002  ,0.14300000000000002  ,0.095                ,0.14300000000000002  ,0.632              ,0.7                ,0.667              ,0.636              , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068126.4590425 , 9.149 ,0.059000000000000004 ,0.05                 ,0.0                  ,0.053                ,0.95               ,1.0                ,0.9520000000000001 ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068126.660262  , 9.149 ,0.25                 ,0.1                  ,0.053                ,0.158                ,0.727              ,0.7140000000000001 ,0.737              ,0.8                , 64.0 , 70.0 , 72.0 , 62.0 ,
1676068126.8616257 , 9.149 ,0.21100000000000002  ,0.053                ,0.0                  ,0.1                  ,0.833              ,0.9                ,0.8420000000000001 ,0.789              , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068127.0628235 ,11.351 ,0.21100000000000002  ,0.0                  ,0.05                 ,0.14300000000000002  ,0.9520000000000001 ,1.0                ,0.9520000000000001 ,0.9520000000000001 , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068127.264033  ,11.351 ,0.15                 ,0.095                ,0.05                 ,0.14300000000000002  ,0.579              ,0.722              ,0.667              ,0.632              , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068127.4653687 ,11.351 ,0.16699999999999998  ,0.05                 ,0.05                 ,0.105                ,0.95               ,0.95               ,1.0                ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068127.666583  ,11.351 ,0.222                ,0.0                  ,0.05                 ,0.105                ,0.8420000000000001 ,0.8420000000000001 ,0.905              ,0.895              , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068127.8677762 ,10.725 ,0.25                 ,0.053                ,0.136                ,0.14300000000000002  ,0.762              ,0.762              ,0.81               ,0.75               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068128.0690906 ,10.725 ,0.062                ,0.0                  ,0.05                 ,0.14300000000000002  ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068128.2702873 ,10.725 ,0.4                  ,0.0                  ,0.0                  ,0.053                ,0.684              ,0.632              ,0.579              ,0.6                , 66.0 , 70.0 , 72.0 , 62.0 ,
1676068128.4714875 ,10.725 ,0.11800000000000001  ,0.05                 ,0.05                 ,0.1                  ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.95               , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068128.6726823 ,10.725 ,0.21100000000000002  ,0.0                  ,0.0                  ,0.15                 ,1.0                ,0.95               ,0.9520000000000001 ,1.0                , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068128.8738995 , 9.321 ,0.25                 ,0.095                ,0.0                  ,0.105                ,0.75               ,0.684              ,0.619              ,0.619              , 67.0 , 73.0 , 74.0 , 63.0 ,
1676068129.0750723 , 9.321 ,0.053                ,0.05                 ,0.0                  ,0.1                  ,0.95               ,1.0                ,0.9470000000000001 ,0.95               , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068129.2762635 , 9.321 ,0.15                 ,0.05                 ,0.0                  ,0.14300000000000002  ,0.632              ,0.7140000000000001 ,0.706              ,0.632              , 62.0 , 69.0 , 71.0 , 60.0 ,
1676068129.477592  , 9.321 ,0.2                  ,0.0                  ,0.0                  ,0.1                  ,0.9                ,0.95               ,0.95               ,0.9470000000000001 , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068129.6788046 , 9.321 ,0.063                ,0.1                  ,0.095                ,0.105                ,0.95               ,1.0                ,0.9470000000000001 ,0.9440000000000001 , 70.0 , 75.0 , 77.0 , 65.0 ,
1676068129.8800378 ,11.466 ,0.455                ,0.095                ,0.182                ,0.14300000000000002  ,0.632              ,0.667              ,0.652              ,0.682              , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068130.0814075 ,11.466 ,0.16699999999999998  ,0.1                  ,0.15                 ,0.105                ,0.9470000000000001 ,0.9470000000000001 ,0.9440000000000001 ,1.0                , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068130.2825491 ,11.466 ,0.053                ,0.05                 ,0.0                  ,0.1                  ,0.81               ,0.762              ,0.762              ,0.857              , 65.0 , 69.0 , 71.0 , 62.0 ,
1676068130.483747  ,11.466 ,0.222                ,0.0                  ,0.05                 ,0.14300000000000002  ,0.8640000000000001 ,0.85               ,0.8                ,0.8420000000000001 , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068130.6851606 ,11.466 ,0.158                ,0.0                  ,0.0                  ,0.15                 ,1.0                ,0.95               ,0.9470000000000001 ,0.95               , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068130.886359  ,11.466 ,0.15                 ,0.05                 ,0.053                ,0.053                ,0.722              ,0.65               ,0.65               ,0.619              , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068131.0875525 ,11.466 ,0.111                ,0.05                 ,0.0                  ,0.1                  ,1.0                ,0.95               ,0.9520000000000001 ,0.9470000000000001 , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068131.288738  ,11.546 ,0.35                 ,0.05                 ,0.0                  ,0.05                 ,0.9470000000000001 ,0.889              ,0.8420000000000001 ,0.95               , 65.0 , 71.0 , 72.0 , 63.0 ,
1676068131.4899285 ,11.546 ,0.16699999999999998  ,0.0                  ,0.095                ,0.105                ,0.773              ,0.75               ,0.789              ,0.81               , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068131.6911182 ,11.546 ,0.1                  ,0.0                  ,0.0                  ,0.19                 ,0.9520000000000001 ,0.9520000000000001 ,1.0                ,0.95               , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068131.8923128 , 9.649 ,0.25                 ,0.053                ,0.14300000000000002  ,0.15                 ,0.65               ,0.65               ,0.684              ,0.7                , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068132.0936546 , 9.649 ,0.105                ,0.095                ,0.05                 ,0.1                  ,0.9520000000000001 ,0.95               ,1.0                ,0.9520000000000001 , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068132.2947643 , 9.649 ,0.158                ,0.0                  ,0.048                ,0.1                  ,0.9520000000000001 ,0.9520000000000001 ,1.0                ,0.9520000000000001 , 67.0 , 73.0 , 75.0 , 64.0 ,
1676068132.4959555 , 9.649 ,0.19                 ,0.053                ,0.0                  ,0.05                 ,0.619              ,0.65               ,0.667              ,0.7140000000000001 , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068132.6973026 , 9.649 ,0.053                ,0.05                 ,0.053                ,0.22699999999999998  ,1.0                ,0.9470000000000001 ,1.0                ,1.0                , 68.0 , 74.0 , 77.0 , 65.0 ,
1676068132.8985198 ,10.584 ,0.2                  ,0.2                  ,0.048                ,0.105                ,0.737              ,0.619              ,0.727              ,0.65               , 65.0 , 69.0 , 72.0 , 62.0 ,
1676068133.099714  ,10.584 ,0.11800000000000001  ,0.0                  ,0.0                  ,0.1                  ,0.9470000000000001 ,0.95               ,1.0                ,0.9470000000000001 , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068133.3009882 ,10.584 ,0.055999999999999994 ,0.05                 ,0.0                  ,0.1                  ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.95               , 70.0 , 75.0 , 78.0 , 66.0 ,
1676068133.5021882 ,10.584 ,0.21100000000000002  ,0.053                ,0.0                  ,0.053                ,0.619              ,0.611              ,0.684              ,0.684              , 68.0 , 73.0 , 75.0 , 65.0 ,
1676068133.7033904 ,10.584 ,0.25                 ,0.095                ,0.05                 ,0.19                 ,0.9520000000000001 ,0.905              ,1.0                ,0.9520000000000001 , 69.0 , 74.0 , 77.0 , 66.0 ,
1676068133.9046068 ,10.798 ,0.16699999999999998  ,0.053                ,0.1                  ,0.14300000000000002  ,0.7                ,0.7                ,0.81               ,0.762              , 66.0 , 70.0 , 73.0 , 63.0 ,
1676068134.1058142 ,10.798 ,0.17600000000000002  ,0.0                  ,0.05                 ,0.111                ,0.9                ,0.9                ,0.9470000000000001 ,0.85               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068134.3069296 ,10.798 ,0.053                ,0.0                  ,0.0                  ,0.095                ,0.95               ,0.95               ,1.0                ,0.9470000000000001 , 70.0 , 75.0 , 78.0 , 66.0 ,
1676068134.508129  ,10.798 ,0.2                  ,0.0                  ,0.053                ,0.15                 ,0.7                ,0.6                ,0.65               ,0.75               , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068134.7094815 ,10.798 ,0.11800000000000001  ,0.1                  ,0.0                  ,0.15                 ,0.95               ,0.95               ,1.0                ,0.95               , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068134.9107053 , 9.657 ,0.25                 ,0.053                ,0.05                 ,0.105                ,0.75               ,0.7                ,0.818              ,0.7                , 65.0 , 70.0 , 73.0 , 62.0 ,
1676068135.1119132 , 9.657 ,0.111                ,0.0                  ,0.0                  ,0.19                 ,0.85               ,0.895              ,0.9                ,0.9                , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068135.313195  , 9.657 ,0.15                 ,0.05                 ,0.048                ,0.095                ,0.95               ,0.9470000000000001 ,1.0                ,0.905              , 69.0 , 74.0 , 78.0 , 65.0 ,
1676068135.51437   , 9.657 ,0.158                ,0.053                ,0.053                ,0.053                ,0.65               ,0.636              ,0.762              ,0.684              , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068135.7155569 , 9.657 ,0.16699999999999998  ,0.0                  ,0.05                 ,0.19                 ,1.0                ,0.9520000000000001 ,0.95               ,0.905              , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068135.916783  ,10.057 ,0.21100000000000002  ,0.053                ,0.05                 ,0.055999999999999994 ,0.9                ,0.778              ,0.789              ,0.722              , 65.0 , 70.0 , 72.0 , 62.0 ,
1676068136.1179733 ,10.057 ,0.0                  ,0.0                  ,0.1                  ,0.1                  ,0.81               ,0.8                ,0.8420000000000001 ,0.8420000000000001 , 68.0 , 73.0 , 76.0 , 64.0 ,
